REPRESENTATIVE,PARTY,STATE,VOTE,BILL,ROLLCALL,BILL_NAME,DATE,COMMITTEE
Garamendi,Democratic,CA,YEA,5376,420,Inflation Reduction Act of 2022,44785,Budget
Garbarino,Republican,NY,NAY,5376,420,Inflation Reduction Act of 2022,44785,Budget
Garcia (CA),Republican,CA,NAY,5376,420,Inflation Reduction Act of 2022,44785,Budget
García (IL),Democratic,IL,YEA,5376,420,Inflation Reduction Act of 2022,44785,Budget
Garcia (TX),Democratic,TX,YEA,5376,420,Inflation Reduction Act of 2022,44785,Budget
Gibbs,Republican,OH,NAY,5376,420,Inflation Reduction Act of 2022,44785,Budget
Gimenez,Republican,FL,NAY,5376,420,Inflation Reduction Act of 2022,44785,Budget
Gohmert,Republican,TX,NAY,5376,420,Inflation Reduction Act of 2022,44785,Budget
Golden,Democratic,ME,YEA,5376,420,Inflation Reduction Act of 2022,44785,Budget
Gomez,Democratic,CA,YEA,5376,420,Inflation Reduction Act of 2022,44785,Budget
"Gonzales, Tony",Republican,TX,NAY,5376,420,Inflation Reduction Act of 2022,44785,Budget
Gonzalez (OH),Republican,OH,NAY,5376,420,Inflation Reduction Act of 2022,44785,Budget
"Gonzalez, Vicente",Democratic,TX,YEA,5376,420,Inflation Reduction Act of 2022,44785,Budget
Good (VA),Republican,VA,NAY,5376,420,Inflation Reduction Act of 2022,44785,Budget
Gooden (TX),Republican,TX,NAY,5376,420,Inflation Reduction Act of 2022,44785,Budget
Gosar,Republican,AZ,NAY,5376,420,Inflation Reduction Act of 2022,44785,Budget
Gottheimer,Democratic,NJ,YEA,5376,420,Inflation Reduction Act of 2022,44785,Budget
Granger,Republican,TX,NAY,5376,420,Inflation Reduction Act of 2022,44785,Budget
Graves (LA),Republican,LA,NAY,5376,420,Inflation Reduction Act of 2022,44785,Budget
Graves (MO),Republican,MO,NAY,5376,420,Inflation Reduction Act of 2022,44785,Budget
Green (TN),Republican,TN,NAY,5376,420,Inflation Reduction Act of 2022,44785,Budget
"Green, Al (TX)",Democratic,TX,YEA,5376,420,Inflation Reduction Act of 2022,44785,Budget
Greene (GA),Republican,GA,NAY,5376,420,Inflation Reduction Act of 2022,44785,Budget
Griffith,Republican,VA,NAY,5376,420,Inflation Reduction Act of 2022,44785,Budget
Grijalva,Democratic,AZ,YEA,5376,420,Inflation Reduction Act of 2022,44785,Budget
Grothman,Republican,WI,NAY,5376,420,Inflation Reduction Act of 2022,44785,Budget
Guest,Republican,MS,NAY,5376,420,Inflation Reduction Act of 2022,44785,Budget
Guthrie,Republican,KY,NAY,5376,420,Inflation Reduction Act of 2022,44785,Budget
